entity1,relations,entity2
Q9358,P101,Q482
Q9358,P39,Q121594
Q186619,P279,Q190539
Q186619,P279,Q628523
Q186619,P3712,Q1231428
Q40348,P425,Q7748
Q196939,P1552,Q160402
Q40843,P279,Q80071
Q1314,P155,Q1313
Q1314,P156,Q1311
Q1314,P279,Q24384
Q235436,P1889,Q2727213
Q7307,P2283,Q15173
Q2922301,P279,Q11461
Q590870,P279,Q11633
Q590870,P3095,Q222344
Q7390,P366,Q52946
Q7390,P366,Q27939
Q7390,P366,Q170579
Q7390,P366,Q152247
Q174834,P279,Q780687
Q170539,P279,Q35874
Q170539,P31,Q483394
Q352867,P1269,Q11635
Q352867,P1269,Q11424
Q4202277,P1535,Q7188
Q7748,P3095,Q16533
Q7748,P3095,Q40348
Q27959649,P31,Q11424
Q148571,P186,Q551997
Q148571,P186,Q287
Q148571,P186,Q11469
Q9645,P461,Q133279
Q1207152,P1382,Q7242
Q1207152,P1382,Q508291
Q476300,P279,Q52948
Q476300,P31,Q1139327
Q1081491,P279,Q877517
Q1081491,P1889,Q2736
Q1415628,P279,Q6537379
Q48324,P361,Q9465
Q48324,P461,Q3796713
Q5891,P1889,Q620749
Q5891,P2578,Q16502
Q5891,P2578,Q9081
Q5891,P3095,Q4964182
Q5891,P279,Q336
Q905151,P366,Q189760
Q905151,P186,Q11472
Q188075,P186,Q389782
Q40231,P279,Q189760
Q40231,P361,Q7163
Q730920,P279,Q170658
Q11421,P279,Q214609
Q905,P106,Q6625963
Q905,P106,Q40348
Q905,P106,Q28389
Q905,P106,Q36180
Q905,P31,Q5
Q905,P136,Q8261
Q905,P135,Q38066
Q905,P140,Q9268
Q1778821,P279,Q82821
Q1778821,P279,Q11042
Q1778821,P1889,Q43164
Q10675206,P361,Q169336
Q10675206,P279,Q214609
Q43533,P279,Q79529
Q167270,P279,Q3695082
Q167270,P279,Q80071
Q639669,P425,Q638
Q639669,P279,Q483501
Q3972943,P279,Q11024
Q3972943,P460,Q194105
Q1123855,P279,Q9420
Q3059502,P361,Q5891
Q3059502,P279,Q190539
Q3059502,P31,Q483394
Q3059502,P3095,Q6430706
Q193078,P279,Q481609
Q193078,P828,Q171558
Q1553123,P31,Q28640
Q48995880,P279,Q45701
Q24489,P462,Q23445
Q24489,P527,Q623
Q184296,P279,Q28823
Q34302,P31,Q9415
Q34302,P1382,Q13649246
Q34302,P1552,Q13649246
Q34302,P1889,Q34394
Q6388,P641,Q31920
Q4022,P527,Q283
Q152247,P461,Q170579
Q216353,P279,Q82799
Q216353,P279,Q618779
Q872,P279,Q15078788
Q49855,P105,Q7432
Q193979,P279,Q40831
Q49005,P186,Q28823
Q7725,P361,Q573
Q7725,P155,Q283102
Q7725,P156,Q166564
Q7725,P461,Q7722
Q45281386,P31,Q11424
Q549322,P31,Q28640
Q549322,P279,Q2066131
Q27049826,P31,Q11424
Q193788,P279,Q9128
Q842284,P2283,Q15783
Q336,P527,Q901
Q336,P3095,Q901
Q336,P1056,Q9081
Q656365,P1889,Q192581
Q152282,P279,Q490149
Q264965,P279,Q11042
Q264965,P461,Q18957
Q264965,P2579,Q21201
Q179289,P361,Q8078
Q466952,P31,Q179661
Q702269,P279,Q5
Q702269,P461,Q455595
Q702269,P425,Q28640
Q200250,P138,Q7565
Q200250,P138,Q515
Q1772698,P279,Q223642
Q1772698,P460,Q234213
Q1255828,P279,Q179875
Q58179319,P279,Q215627
Q319224,P1535,Q651658
Q939726,P279,Q180516
Q7308373,P279,Q1371819
Q38695,P361,Q11042
Q38695,P156,Q213449
Q38695,P276,Q43164
Q38695,P276,Q628858
Q38695,P121,Q2095
Q38695,P2283,Q44432
Q183,P530,Q155
Q183,P530,Q38
Q183,P530,Q31
Q183,P530,Q224
Q183,P530,Q43
Q183,P530,Q1041
Q183,P47,Q31
Q183,P38,Q4916
Q183,P31,Q6256
Q49389,P279,Q61509
Q49389,P279,Q184872
Q49389,P366,Q173799
Q49389,P366,Q8434
Q693311,P31,Q7889
Q7374,P106,Q28389
Q7374,P106,Q222344
Q7374,P31,Q5
Q7374,P136,Q9503
Q3695082,P279,Q11028
Q3695082,P460,Q80071
Q858893,P279,Q371174
Q935526,P461,Q169251
Q935526,P460,Q8
Q935526,P460,Q203994
Q11412,P1542,Q25288
Q20026,P279,Q178
Q20026,P17,Q38
Q20026,P495,Q38
Q133235,P1542,Q3196
Q133235,P1542,Q130768
Q9053464,P279,Q11460
Q44167,P279,Q11019
Q1140419,P279,Q13649246
Q47528,P279,Q58778
Q11123,P111,Q39297
Q41253,P366,Q193181
Q189643,P1995,Q9418
Q272035,P279,Q622821
Q3625599,P279,Q1145523
Q193279,P279,Q7569
Q7628624,P31,Q11424
Q481609,P461,Q21255975
Q481609,P1382,Q15098235
Q2685,P106,Q33999
Q2685,P106,Q4991371
Q2685,P31,Q5
Q2685,P101,Q222749
Q2685,P101,Q7163
Q39018,P31,Q28640
Q39018,P279,Q116
Q36456,P31,Q5
Q36456,P1196,Q10737
Q12280,P279,Q83620
Q12280,P31,Q41176
Q1001,P106,Q1930187
Q1001,P106,Q4964182
Q1001,P106,Q3242115
Q1001,P31,Q5
Q1001,P1196,Q149086
Q1001,P101,Q5891
Q863048,P279,Q2478141
Q863048,P279,Q467
Q863048,P460,Q2747456
Q18663,P1995,Q9418
Q1404101,P279,Q618779
Q1404101,P31,Q618779
Q1664551,P31,Q151885
Q1664551,P2579,Q21201
Q116,P3828,Q119814
Q1121708,P279,Q2995644
Q18545,P1535,Q7569
Q18545,P1535,Q2066131
Q18545,P366,Q877517
Q18545,P366,Q194326
Q18545,P279,Q11422
Q16196348,P31,Q5
Q16196348,P106,Q49757
Q16196348,P106,Q36180
Q42967,P279,Q8094
Q49836,P279,Q2627975
Q49836,P461,Q93190
Q49836,P1269,Q8445
Q12097,P31,Q28640
Q12097,P279,Q116
Q12097,P279,Q8441
Q12518,P279,Q41176
Q468339,P31,Q5
Q468339,P106,Q28389
Q468339,P106,Q49757
Q468339,P106,Q36180
Q5003624,P279,Q4989906
Q5003624,P460,Q4989906
Q575,P155,Q166564
Q575,P527,Q36402
Q575,P156,Q7722
Q575,P461,Q52643
Q575,P361,Q573
Q575,P1552,Q204170
Q34493,P527,Q446
Q15783,P641,Q842284
Q3071551,P31,Q9415
Q644302,P279,Q1441519
Q5928045,P279,Q9415
Q177413,P279,Q193291
Q177413,P460,Q6674
Q359385,P31,Q15916459
Q154425,P361,Q15807
Q154425,P1889,Q15807
Q217651,P361,Q8104
Q47223,P279,Q1062856
Q47223,P547,Q14819852
Q190771,P279,Q180516
Q190771,P527,Q7857
Q190771,P527,Q140565
Q190771,P527,Q7863
Q11465,P527,Q3711325
Q11465,P1889,Q3711325
Q28389,P279,Q36180
Q28389,P425,Q3429919
Q166886,P279,Q116
Q1319773,P461,Q363948
Q540391,P279,Q467
Q540391,P31,Q28640
Q9927,P1889,Q9893
Q45701,P279,Q214609
Q1951503,P31,Q482994
Q177,P495,Q38
Q177,P527,Q42962
Q177,P527,Q11254
Q177,P186,Q178024
Q177,P186,Q10943
Q177,P1419,Q17278
Q11841,P31,Q699
Q7752560,P136,Q8261
Q160464,P361,Q11460
Q230752,P279,Q180516
Q230752,P279,Q41176
Q79719,P279,Q93288
Q492537,P1889,Q25372
Q492537,P1269,Q25372
Q492537,P279,Q735
Q15304496,P31,Q157811
Q15304496,P1269,Q5043
Q15304496,P461,Q79871
Q1144593,P1889,Q2207370
Q39614,P527,Q173387
Q39614,P527,Q5003624
Q39614,P1269,Q4
Q39614,P1557,Q4
Q45529,P279,Q193291
Q45529,P279,Q239872
Q35831,P279,Q9332
Q11028,P828,Q174984
Q11028,P1542,Q9081
Q11028,P1889,Q9081
Q41176,P527,Q183061
Q41176,P527,Q234852
Q41176,P527,Q42948
Q41176,P527,Q35473
Q41176,P527,Q217164
Q41176,P527,Q36794
Q217037,P31,Q5
Q217037,P136,Q188473
Q82001,P279,Q553
Q215536,P31,Q28640
Q215536,P425,Q601401
Q6097,P279,Q61951
Q6097,P527,Q283
Q6097,P186,Q11002
Q6097,P186,Q283
Q23387,P2670,Q573
Q23387,P361,Q5151
Q23387,P460,Q30722989
Q282,P366,Q40050
Q282,P462,Q429220
Q282,P462,Q23444
Q34183,P31,Q515
Q34168,P279,Q39546
Q34168,P366,Q36963
Q170028,P279,Q11024
Q170028,P1889,Q29485
Q170028,P2670,Q4925193
Q170028,P2283,Q690194
Q170028,P460,Q5282225
Q170028,P1552,Q706622
Q170028,P461,Q337349
Q161524,P279,Q11460
Q161524,P180,Q37017
Q464859,P1269,Q154136
Q34394,P1889,Q34302
Q454,P461,Q198
Q179742,P279,Q742736
Q36402,P461,Q168182
Q36402,P361,Q575
Q36402,P31,Q25235
Q152,P279,Q729
Q184358,P279,Q107425
Q901,P425,Q336
Q901,P31,Q28640
Q184191,P279,Q131207
Q1499811,P279,Q506667
Q1869874,P2176,Q210402
Q1869874,P31,Q12136
Q1869874,P1889,Q11072
Q170219,P279,Q40050
Q58968,P31,Q28640
Q58968,P279,Q4964182
Q189085,P1889,Q13276
Q201676,P279,Q628455
Q201676,P1557,Q4
Q2915214,P461,Q505619
Q1210944,P31,Q11424
Q6199,P1889,Q7188
Q385378,P1056,Q41176
Q385378,P3095,Q42973
Q385378,P2579,Q11023
Q366791,P279,Q775842
Q366791,P31,Q775842
Q366791,P1269,Q9418
Q6256,P527,Q183366
Q4925193,P461,Q7949
Q4925193,P279,Q170028
Q4925193,P366,Q170028
Q1202615,P155,Q80994
Q102083,P279,Q1250916
Q102083,P31,Q28640
Q40357,P279,Q178706
Q40357,P366,Q186361
Q6010,P279,Q27939
Q6010,P1889,Q60960
Q207894,P31,Q157811
Q207894,P1269,Q5043
Q207894,P461,Q6498477
Q896137,P31,Q4022
Q896137,P17,Q183
Q7431777,P17,Q155
Q211364,P279,Q6671777
Q7863,P361,Q190771
Q523195,P1889,Q191778
Q166039,P1552,Q1970348
Q283102,P155,Q168182
Q283102,P461,Q7722
Q283102,P361,Q573
Q283102,P156,Q7725
Q11326182,P361,Q573
Q146,P366,Q39201
Q146,P279,Q39201
Q146,P1552,Q170430
Q146,P1552,Q3307942
Q146,P1552,Q662750
Q66107,P27,Q183
Q66107,P31,Q5
Q66107,P106,Q193391
Q66107,P106,Q36180
Q66107,P140,Q9268
Q42240,P279,Q21004260
Q42240,P361,Q336
Q45199,P31,Q28640
Q1053956,P279,Q838948
Q1053956,P279,Q214609
Q1053956,P1889,Q43436
Q368,P31,Q5
Q164160,P361,Q573
Q164160,P527,Q11326182
Q133792,P279,Q4006
Q4130,P279,Q193139
Q4130,P1552,Q4112212
Q4130,P31,Q2221906
Q593644,P279,Q901
Q593644,P425,Q2329
Q593644,P31,Q28640
Q8486,P279,Q40050
Q321703,P361,Q8078
Q265158,P279,Q1379672
Q467505,P279,Q1323314
Q744443,P279,Q5
Q12823770,P361,Q49848
Q44432,P279,Q11379
Q1889,P3095,Q193391
Q144119,P279,Q181032
Q144119,P31,Q12136
Q144119,P1995,Q9418
Q5248750,P31,Q11424
Q191529,P186,Q11472
Q964401,P31,Q1347367
Q157171,P279,Q93288
Q4503831,P279,Q706622
Q4503831,P1382,Q706622
Q592,P460,Q6636
Q592,P279,Q6636
Q51552,P106,Q33999
Q51552,P106,Q28389
Q51552,P106,Q36180
Q51552,P31,Q5
Q53001,P106,Q33999
Q53001,P106,Q28389
Q53001,P106,Q222344
Q53001,P106,Q36180
Q53001,P31,Q5
Q1208425,P461,Q621695
Q1530061,P1382,Q337349
Q1530061,P1382,Q7949
Q1530061,P279,Q9492
Q22032073,P31,Q35127
Q17737,P279,Q151885
Q81009,P361,Q11024
Q1076052,P279,Q3914
Q193391,P425,Q1889
Q193391,P31,Q28640
Q74048276,P527,Q11002
Q799,P31,Q157811
Q799,P279,Q46744
Q799,P279,Q9081
Q705914,P279,Q49848
Q705914,P279,Q11028
Q620749,P279,Q211364
Q620749,P1889,Q5891
Q1374481,P106,Q33999
Q1374481,P106,Q28389
Q1374481,P106,Q245068
Q1374481,P31,Q5
Q203764,P279,Q28640
Q50000,P279,Q2995644
Q25288,P279,Q11402
Q25288,P828,Q11412
Q25288,P1889,Q11423
Q25288,P4934,Q11423
Q708514,P279,Q28640
Q1339824,P279,Q450
Q34687,P2670,Q7432
Q140,P105,Q7432
Q25635316,P279,Q9332
Q25635316,P366,Q571571
Q25635316,P31,Q9332
Q735011,P31,Q167172
Q1139400,P279,Q102205
Q37507,P186,Q287
Q37507,P186,Q389782
Q37507,P279,Q39546
Q2320834,P495,Q38
Q151885,P279,Q1347367
Q151885,P460,Q131841
Q151885,P1552,Q1128596
Q151885,P1889,Q131841
Q160184,P1542,Q1519476
Q12791,P527,Q330946
Q7722,P461,Q283102
Q7722,P461,Q7725
Q7722,P361,Q573
Q7722,P155,Q575
Q6223,P279,Q6235
Q17930,P1889,Q31895
Q12754745,P1552,Q81938
Q11190,P3095,Q39631
Q838948,P361,Q735
Q559045,P361,Q22676
Q1936750,P31,Q1411242
Q1936750,P461,Q336392
Q1936750,P461,Q488085
Q168247,P279,Q3839081
Q6625963,P31,Q28640
Q6625963,P279,Q36180
Q6625963,P425,Q8261
Q1503443,P461,Q1683540
Q1503443,P2283,Q170028
Q22670946,P31,Q35127
Q200535,P461,Q10294
Q42406,P31,Q6266
Q42406,P31,Q41710
Q851918,P279,Q9415
Q851918,P31,Q9415
Q851918,P1269,Q9418
Q1236206,P136,Q1436734
Q11829360,P527,Q1029907
Q600571,P527,Q366
Q600571,P527,Q124490
Q8274,P1889,Q1107
Q2736,P279,Q1081491
Q2736,P1889,Q1081491
Q11004,P279,Q756
Q11004,P279,Q2095
Q11004,P527,Q283
Q308194,P461,Q177232
Q308194,P461,Q7566
Q276258,P156,Q131774
Q276258,P2670,Q7569
Q460763,P25,Q207389
Q460763,P31,Q5
Q908656,P279,Q1775867
Q1321250,P31,Q1411242
Q846750,P31,Q28640
Q846750,P425,Q187916
Q1069344,P641,Q5369
Q9635,P366,Q213449
Q9635,P366,Q9530
Q9635,P361,Q23640
Q9635,P927,Q23640
Q5113,P1672,Q10990
Q878070,P279,Q211364
Q38060,P31,Q6266
Q38060,P17,Q31
Q192054,P279,Q4503831
Q1053973,P279,Q775842
Q8432,P279,Q8425
Q836925,P279,Q10870555
Q1595418,P279,Q179661
Q1595418,P461,Q12136
Q1595418,P31,Q151885
Q17379560,P31,Q28640
Q11345,P279,Q976981
Q149537,P279,Q676
Q149537,P279,Q1318295
Q149537,P1889,Q8261
Q269699,P2578,Q58778
Q192692,P279,Q36348
Q1930187,P31,Q28640
Q1930187,P279,Q482980
Q1930187,P279,Q28640
Q1930187,P425,Q11030
Q17345,P279,Q35473
Q41163,P106,Q28389
Q41163,P19,Q11299
Q41163,P31,Q5
Q41163,P66,Q38
Q9690,P31,Q169872
Q9690,P1889,Q1077823
Q9690,P1889,Q484
Q9690,P828,Q1869874
Q9690,P828,Q12167
Q1196645,P31,Q2472587
Q1196645,P31,Q6266
Q1196645,P279,Q2472587
Q1196645,P279,Q215627
Q173253,P279,Q1347367
Q4126704,P105,Q7432
Q190688,P279,Q37172
Q222344,P425,Q590870
Q222344,P279,Q483501
Q676,P361,Q8242
Q645928,P279,Q11424
Q194363,P31,Q5
Q194363,P106,Q805221
Q168432,P527,Q4243098
Q14490720,P279,Q1060310
Q877096,P1552,Q1075
Q877096,P2579,Q413
Q4801016,P31,Q41298
Q4801016,P921,Q8242
Q7432,P527,Q2625603
Q1183447,P279,Q15078788
Q9893,P1889,Q9927
Q9893,P1889,Q14399
Q18237,P279,Q9332
Q18237,P461,Q450
Q168796,P3095,Q484260
Q198763,P279,Q11460
Q17310301,P31,Q49848
Q815628,P31,Q82821
Q815628,P279,Q9174
Q243697,P31,Q167172
Q243697,P31,Q773944
Q243697,P31,Q264965
Q243697,P31,Q12684
Q721587,P279,Q11024
Q721587,P31,Q49845
Q721587,P452,Q49845
Q3068429,P31,Q7366
Q3068429,P136,Q11365
Q1324654,P279,Q877546
Q833860,P279,Q54128
Q833860,P31,Q28640
Q244490,P279,Q180516
Q4421,P527,Q10884
Q10884,P1672,Q287
Q527,P461,Q2
Q527,P279,Q107
Q1355821,P279,Q183366
Q1355821,P1889,Q133346
Q1270409,P460,Q354955
Q188613,P279,Q628455
Q188613,P140,Q5043
Q996839,P279,Q177634
Q996839,P138,Q10861465
Q8055632,P641,Q5375
Q940,P279,Q173235
Q940,P1889,Q632316
Q44342,P279,Q8253
Q3990888,P31,Q11424
Q3990888,P495,Q38
Q1777448,P279,Q291
Q46961,P361,Q275186
Q53706,P279,Q2727213
Q53706,P1889,Q2727213
Q53706,P3712,Q200535
Q1130969,P17,Q155
Q10737,P1995,Q9418
Q195,P279,Q5159627
Q195,P527,Q11002
Q195,P186,Q11002
Q8495,P279,Q2095
Q8495,P279,Q40050
Q8495,P462,Q23444
Q8495,P527,Q127980
Q15179,P31,Q327496
Q2166722,P279,Q9332
Q2166722,P461,Q1132131
Q666985,P31,Q157811
Q666985,P1269,Q5043
Q666985,P361,Q337349
Q366886,P1995,Q9418
Q187819,P31,Q80071
Q7363,P366,Q9530
Q1416417,P31,Q618779
Q8142,P279,Q1368
Q8142,P1889,Q1368
Q1527023,P279,Q1231428
Q1527023,P279,Q9332
Q1527023,P1269,Q154136
Q1527023,P527,Q208704
Q2751034,P279,Q729
Q4989906,P460,Q5003624
Q2992372,P1269,Q2252077
Q175942,P31,Q5
Q175942,P106,Q193391
Q188907,P279,Q9332
Q188907,P279,Q211364
Q190539,P279,Q52943
Q693464,P279,Q1368
Q27318,P279,Q1379672
Q1140140,P279,Q11081619
Q1140140,P279,Q82794
Q812880,P1552,Q39297
Q894231,P361,Q39546
Q894231,P186,Q28472
Q894231,P186,Q11474
Q894231,P186,Q11426
Q626510,P279,Q628455
Q626510,P279,Q40953
Q626510,P461,Q109411
Q46737,P279,Q1554231
Q4213,P527,Q768575
Q4213,P31,Q14208553
Q156251,P105,Q7432
Q23434,P31,Q5
Q23434,P106,Q28389
Q23434,P106,Q6625963
Q23434,P106,Q1930187
Q23434,P106,Q214917
Q23434,P106,Q49757
Q23434,P106,Q36180
Q23434,P1196,Q10737
Q23434,P136,Q676
Q1058800,P279,Q9128
Q1547294,P641,Q32112
Q31029,P279,Q28823
Q31029,P2670,Q551997
Q6567,P31,Q276453
Q194189,P31,Q151885
Q194189,P279,Q601401
Q194189,P361,Q39809
Q194189,P361,Q159810
Q194189,P361,Q601401
Q168658,P279,Q11422
Q507810,P279,Q121769
Q221587,P31,Q11424
Q221587,P57,Q7374
Q221587,P161,Q7374
Q221587,P162,Q7374
Q28640,P3095,Q702269
Q28640,P279,Q192581
Q208826,P279,Q36253
Q186209,P279,Q169336
Q1413,P31,Q5
Q1413,P106,Q49757
Q1413,P1196,Q10737
Q1413,P1889,Q36949
Q8028,P1889,Q174396
Q34698,P279,Q8171
Q3235597,P279,Q8454
Q7257,P279,Q48324
Q7257,P361,Q11042
Q93196,P1889,Q34006
Q1266946,P279,Q27318
Q1266946,P921,Q42240
Q1266946,P31,Q483394
Q734898,P279,Q18545
Q734898,P186,Q7561
Q734898,P462,Q23444
Q1343567,P31,Q11424
Q1343567,P136,Q188473
Q119814,P31,Q80071
Q1396008,P31,Q28640
Q165308,P279,Q11004
Q3883891,P279,Q1344
Q372436,P31,Q28640
Q49757,P31,Q28640
Q49757,P279,Q36180
Q49757,P425,Q482
Q628858,P279,Q2221906
Q3796713,P1269,Q9465
Q3796713,P461,Q48324
Q3796713,P1889,Q474046
Q3199915,P279,Q132821
Q3199915,P1889,Q41397
Q13516686,P31,Q151885
Q13516686,P279,Q240673
Q200814,P279,Q865054
Q1096367,P31,Q9415
Q1096367,P1269,Q9418
Q184843,P136,Q188473
Q184843,P31,Q11424
Q245204,P461,Q215972
Q245204,P1382,Q290691
Q3149193,P31,Q157811
Q28813,P279,Q19
Q28813,P279,Q170028
Q28813,P279,Q83267
Q5994,P1535,Q486748
Q5994,P3095,Q486748
Q84846,P31,Q5
Q84846,P27,Q183
Q84846,P512,Q849697
Q692,P800,Q41567
Q692,P106,Q214917
Q692,P106,Q49757
Q692,P106,Q36180
Q692,P106,Q33999
Q692,P31,Q5
Q692,P172,Q42406
Q692,P509,Q38933
Q525,P398,Q313
Q525,P398,Q2
Q525,P398,Q339
Q214917,P279,Q36180
Q214917,P1889,Q28389
Q81881,P1056,Q20204151
Q81881,P366,Q213449
Q29485,P1889,Q170028
Q30722989,P361,Q23387
Q30722989,P460,Q23387
Q26643,P921,Q601401
Q26643,P460,Q601401
Q7052,P17,Q183
Q189964,P279,Q28823
Q165447,P366,Q37260
Q165447,P2670,Q14674
Q165447,P2670,Q160137
Q165447,P2283,Q127418
Q165447,P186,Q127418
Q214961,P1269,Q730920
Q11423,P1552,Q122508
Q11423,P1552,Q11379
Q11423,P361,Q11402
Q11423,P1889,Q25288
Q11423,P1542,Q11402
Q1108866,P279,Q7802
Q48967955,P279,Q9415
Q371174,P279,Q11024
Q371174,P279,Q921513
Q998840,P279,Q11410
Q998840,P279,Q2238195
Q5158735,P361,Q38695
Q5158735,P361,Q2329
Q194105,P460,Q3972943
Q194168,P279,Q8386
Q12819497,P31,Q775842
Q12819497,P31,Q60227
Q12819497,P31,Q241625
Q11068,P527,Q1072
Q11068,P527,Q7873
Q434913,P31,Q5
Q434913,P106,Q33999
Q102205,P1889,Q11435
Q9465,P279,Q5891
Q1149305,P2579,Q9418
Q674273,P186,Q11474
Q674273,P186,Q11426
Q464643,P279,Q365680
Q1196129,P279,Q5
Q6498684,P460,Q1400881
Q6498684,P828,Q601401
Q6498684,P828,Q14208553
Q624161,P279,Q206021
Q283202,P1889,Q44782
Q381160,P461,Q1183487
Q183061,P361,Q41176
Q848512,P279,Q11424
Q1773859,P31,Q10361123
Q5611868,P31,Q28640
Q484260,P279,Q37226
Q4964182,P425,Q5891
Q4964182,P31,Q28640
Q202251,P279,Q214609
Q202251,P279,Q169336
Q182436,P31,Q28640
Q182436,P2283,Q7075
Q345847,P279,Q11030
Q161973,P279,Q207961
Q9406,P279,Q239872
Q5372,P279,Q877517
Q41487,P361,Q7748
Q41487,P1889,Q7748
Q752118,P1889,Q1412160
Q752118,P279,Q205555
Q752118,P31,Q9415
Q752118,P1269,Q9418
Q1034198,P1889,Q516992
Q12129,P111,Q36253
Q199602,P279,Q169872
Q1338509,P31,Q9415
Q1135557,P527,Q639669
Q1135557,P156,Q389888
Q2920655,P279,Q2095
Q2920655,P527,Q127980
Q160402,P361,Q4338318
Q160402,P1542,Q4338318
Q319608,P279,Q82799
Q14083,P1269,Q8142
Q14083,P279,Q8142
Q241625,P279,Q775842
Q186361,P461,Q618779
Q186361,P279,Q2995644
Q633403,P279,Q169872
Q14876644,P31,Q921513
Q14876644,P279,Q742736
Q6537379,P279,Q349
Q6537379,P279,Q184872
Q6537379,P279,Q219067
Q6537379,P2283,Q133105
Q37853,P155,Q131808
Q152018,P279,Q123705
Q260927,P1889,Q3839081
Q68324344,P279,Q12100
Q68324344,P1889,Q12100
Q665819,P279,Q180516
Q29182,P140,Q5043
Q37425,P361,Q133105
Q37425,P927,Q133105
Q693369,P279,Q41176
Q429220,P31,Q1075
Q429220,P138,Q34687
Q23444,P31,Q1075
Q23444,P461,Q23445
Q23444,P279,Q9128
Q23444,P527,Q943
Q23444,P527,Q3133
Q23444,P527,Q1088
Q179115,P279,Q467
Q235282,P279,Q379833
Q235282,P361,Q1318295
Q133346,P1889,Q1355821
Q28823,P279,Q214609
Q28823,P366,Q11460
Q170285,P279,Q2001982
Q41710,P1889,Q2472587
Q41710,P1889,Q6266
Q10289,P129,Q40050
Q10289,P186,Q287
Q10289,P186,Q11474
Q35738,P136,Q645928
Q35738,P31,Q11424
Q185451,P279,Q1371819
Q185451,P1535,Q450
Q620207,P361,Q33767
Q620207,P927,Q33767
Q4063215,P366,Q93184
Q4063215,P366,Q37260
Q11379765,P361,Q35535
Q7188,P527,Q35535
Q7188,P1889,Q6199
Q152910,P279,Q39546
Q815577,P461,Q9081
Q815577,P828,Q1121708
Q815577,P828,Q7257
Q161519,P1889,Q202805
Q2724817,P31,Q9415
Q11247037,P111,Q11423
Q892,P106,Q49757
Q892,P106,Q482980
Q892,P106,Q36180
Q892,P31,Q5
Q892,P136,Q132311
Q892,P136,Q7553
Q892,P136,Q482
Q892,P136,Q676
Q892,P172,Q42406
Q1671499,P279,Q2627975
Q594939,P31,Q628455
Q628455,P279,Q2627975
Q628455,P361,Q11042
Q11460,P186,Q28823
Q11460,P186,Q286
Q11460,P361,Q12684
Q11460,P366,Q2526135
Q11460,P366,Q12684
Q11460,P176,Q242468
Q191381,P527,Q623
Q59099,P461,Q81875
Q483247,P1552,Q193181
Q179448,P279,Q11461
Q179448,P1557,Q600499
Q123432,P3095,Q2478141
Q4116378,P31,Q9415
Q3242115,P425,Q10931
Q3242115,P279,Q215627
Q898830,P31,Q628455
Q214488,P279,Q216530
Q42973,P31,Q28640
Q42973,P425,Q12271
Q42973,P425,Q385378
Q386611,P31,Q11424
Q823373,P31,Q41298
Q188675,P361,Q93288
Q24503377,P279,Q214609
Q194302,P361,Q11019
Q42177,P276,Q193837
Q42177,P1478,Q35831
Q42177,P366,Q35831
Q42177,P366,Q1144593
Q16917,P279,Q178706
Q9430,P279,Q2221906
Q9430,P461,Q5107
Q172833,P279,Q614467
Q753858,P31,Q82794
Q1641556,P279,Q169872
Q614467,P366,Q11629
Q614467,P2670,Q894231
Q9659,P144,Q9887
Q9659,P1889,Q9887
Q207333,P1269,Q9465
Q911595,P31,Q35127
Q911595,P31,Q4830453
Q998,P279,Q7569
Q178024,P279,Q2095
Q178024,P527,Q11435
Q690194,P1889,Q1630279
Q543281,P279,Q29485
Q543281,P31,Q1121708
Q543281,P495,Q183
Q2198957,P31,Q5
Q2198957,P106,Q33999
Q2198957,P136,Q6010
Q60227,P279,Q6765918
Q60227,P461,Q157811
Q1076509,P1269,Q48277
Q1076509,P1269,Q8441
Q214267,P279,Q628523
Q214267,P175,Q42857
Q215772,P279,Q483247
Q215772,P1552,Q52948
Q215772,P1269,Q723897
Q174984,P1542,Q11028
Q468809,P1269,Q11461
Q203994,P460,Q8
Q203994,P460,Q935526
Q1250916,P31,Q28640
Q1250916,P425,Q198
Q1250916,P279,Q1414937
Q1250916,P279,Q215627
Q7189589,P31,Q483394
Q7189589,P279,Q40831
Q184793,P361,Q11023
Q572174,P495,Q183
Q572174,P17,Q183
Q182116,P361,Q23404
Q376596,P279,Q921513
Q48963,P1889,Q606777
Q48963,P279,Q606777
Q3839081,P1889,Q260927
Q28212128,P31,Q11424
Q186529,P460,Q1060310
Q7975887,P31,Q11424
Q468777,P460,Q203872
Q192600,P361,Q5891
Q11030,P527,Q42240
Q11030,P527,Q3972943
Q11030,P3095,Q1930187
Q11030,P1056,Q10870555
Q9711,P106,Q6625963
Q9711,P106,Q36180
Q9711,P106,Q1930187
Q9711,P31,Q5
Q2034021,P279,Q242468
Q2034021,P1889,Q242468
Q101072,P279,Q1200750
Q721960,P279,Q4991371
Q405,P397,Q2
Q405,P138,Q9128
Q1684,P31,Q4022
Q1684,P17,Q183
Q1684,P205,Q183
Q3754,P31,Q577
Q728,P279,Q39546
Q728,P366,Q2342494
Q728,P1535,Q1414937
Q80228,P129,Q40050
Q80228,P129,Q11435
Q80228,P186,Q11469
Q7541275,P361,Q5375
Q10990,P279,Q2095
Q10990,P279,Q13119823
Q10990,P527,Q7365
Q10998,P105,Q7432
Q60797,P279,Q190539
Q60797,P279,Q18342738
Q336392,P31,Q157811
Q336392,P1269,Q5043
Q193518,P279,Q83267
Q1320124,P279,Q9415
Q1320124,P1889,Q316
Q1320124,P31,Q9415
Q1320124,P1269,Q9418
